player_id,player_display_name,position,team,week,def_tackles_solo,def_tackle_assists,def_tackles_for_loss,def_fumbles_forced,def_sacks,def_qb_hits,def_interceptions,def_pass_defended,def_tds,def_fumble_recovery_opp
00-0036914,Greg Rousseau,LB,BUF,1,3,0,0,0,0.0,0,0,1,0,0
00-0036916,Milton Williams,DT,NE,1,1,2,1,0,0.0,2,0,0,0,0
00-0036919,Kenny Gainwell,RB,PIT,1,1,0,0,1,0.0,0,0,0,0,0
00-0036927,Pete Werner,LB,NO,1,7,2,0,0,1.0,1,0,0,0,0
00-0036932,Micah Parsons,LB,GB,1,1,0,1,0,1.0,1,0,0,0,0
00-0036933,Zaven Collins,LB,ARI,1,2,4,0,0,0.0,0,0,0,0,0
00-0036934,Jaelan Phillips,LB,MIA,1,1,1,0,0,0.0,0,0,0,0,0
00-0036937,Paulson Adebo,CB,NYG,1,6,1,0,0,0.0,0,0,1,0,0
00-0036940,Odafe Oweh,LB,BAL,1,0,1,0,0,0.0,1,0,0,0,0
00-0036941,Andre Cisco,SAF,NYJ,1,2,3,0,0,0.0,0,0,0,0,0
00-0036942,Osa Odighizuwa,DT,DAL,1,1,2,0,0,0.0,1,0,0,0,0
00-0036944,Jaycee Horn,CB,CAR,1,1,1,0,0,0.0,0,1,1,0,0
00-0036952,Jonathon Cooper,LB,DEN,1,1,0,1,0,1.0,1,0,0,0,0
00-0036962,Tre'von Moehrig,SAF,CAR,1,7,4,0,0,0.0,0,0,0,0,0
00-0036963,Amon-Ra St. Brown,WR,DET,1,1,0,0,0,0.0,0,0,0,0,0
00-0036964,Derrick Barnes,LB,DET,1,4,2,1,0,0.0,0,0,0,0,0
00-0036974,Tyson Campbell,CB,JAX,1,4,2,1,0,0.0,0,0,1,0,0
00-0036981,Christian Barmore,DT,NE,1,1,4,0,0,0.0,0,0,0,0,0
00-0036986,Nahshon Wright,CB,CHI,1,2,1,1,0,0.0,0,1,1,1,0
00-0036987,Brandon Stephens,CB,NYJ,1,3,1,0,0,0.0,0,0,1,0,0
00-0036989,Malcolm Koonce,DE,LV,1,1,2,1,1,1.0,2,0,0,0,0
00-0036990,Divine Deablo,LB,ATL,1,1,5,1,0,0.5,1,0,1,0,0
00-0036992,Elijah Molden,CB,LAC,1,4,0,0,0,0.0,0,0,0,0,0
00-0036993,Ifeatu Melifonwu,SAF,MIA,1,6,0,0,0,0.0,0,0,0,0,0
00-0036994,Ernest Jones,LB,SEA,1,2,5,1,0,0.0,0,1,2,0,0
00-0036995,Baron Browning,LB,ARI,1,1,3,1,0,1.0,1,0,0,0,0
00-0036996,Greg Newsome II,CB,CLE,1,3,0,0,0,0.0,0,0,2,0,0
00-0036998,Jevon Holland,SAF,NYG,1,3,5,0,0,0.0,0,0,1,0,0
00-0037001,Quinn Meinerz,C,DEN,1,0,1,0,0,0.0,0,0,0,0,0
00-0037003,Chazz Surratt,LB,SEA,1,0,1,0,0,0.0,0,0,0,0,0
00-0037007,Patrick Jones II,LB,CAR,1,1,0,0,0,0.0,0,0,0,0,0
00-0037051,Elijah Garcia,DE,NYG,1,1,0,0,0,0.0,0,0,0,0,0
00-0037073,Jordan Davis,DT,PHI,1,3,3,1,0,0.0,0,0,1,0,0
00-0037074,Quay Walker,LB,GB,1,5,3,2,0,0.0,0,0,1,0,0
00-0037075,Devonte Wyatt,DT,GB,1,1,2,1,0,1.0,3,0,0,0,0
00-0037079,Riq Woolen,CB,SEA,1,3,1,0,0,0.0,0,0,1,0,0
00-0037083,Kingsley Enagbare,LB,GB,1,0,3,0,0,0.0,0,0,0,0,0
00-0037096,Elijah Hicks,SAF,CHI,1,1,1,0,0,0.0,0,0,0,0,0
00-0037106,Jaylon Jones,DB,CHI,1,0,2,0,0,0.0,0,0,0,0,0
00-0037109,Jack Sanborn,LB,DAL,1,1,4,1,0,0.0,0,0,0,0,0
00-0037130,Reed Blankenship,SAF,PHI,1,3,0,0,0,0.0,0,0,0,0,0
00-0037137,Josh Jobe,CB,SEA,1,1,1,0,0,0.0,0,1,1,0,0
00-0037155,Tony Adams,SAF,NYJ,1,3,3,0,0,0.0,0,0,0,0,0
00-0037190,Sauce Gardner,CB,NYJ,1,0,2,0,0,0.0,0,0,2,0,0
00-0037191,Trent McDuffie,CB,KC,1,4,1,0,0,0.0,0,0,1,0,0
00-0037192,George Karlaftis,DE,KC,1,1,1,2,0,1.0,1,0,0,0,0
00-0037193,Bryan Cook,SAF,KC,1,2,1,0,0,0.0,0,0,0,0,0
00-0037195,Jaylen Watson,CB,KC,1,5,1,0,0,0.0,0,0,1,0,0
00-0037208,Jack Cochrane,LB,KC,1,0,1,0,0,0.0,0,0,0,0,0
00-0037235,Travon Walker,DE,JAX,1,1,1,0,0,0.0,0,0,0,0,0
00-0037236,Aidan Hutchinson,DE,DET,1,0,0,0,0,0.0,1,0,0,0,0
00-0037237,Derek Stingley Jr.,CB,HOU,1,4,1,0,0,0.0,0,0,0,0,0
00-0037242,Kaiir Elam,CB,DAL,1,4,2,0,0,0.0,0,0,0,0,0
00-0037244,Devin Lloyd,LB,JAX,1,0,4,0,0,0.0,0,0,0,0,0
00-0037246,Jalen Pitre,SAF,HOU,1,4,1,0,0,0.0,0,0,0,0,0
00-0037249,Nik Bonitto,LB,DEN,1,2,0,2,0,1.0,3,0,0,0,0
00-0037251,Alex Wright,DE,CLE,1,0,1,0,0,0.0,0,0,0,0,0
00-0037253,Marcus Jones,CB,NE,1,2,1,1,0,0.0,0,0,1,0,0
00-0037254,Terrel Bernard,LB,BUF,1,2,1,1,0,0.0,0,0,0,0,0
00-0037259,Micah McFadden,LB,NYG,1,2,1,0,0,0.0,1,0,0,0,0
00-0037262,Thomas Booker,DT,LV,1,1,2,0,0,0.0,1,0,1,0,0
00-0037267,Jerome Ford,RB,CLE,1,1,0,0,0,0.0,0,0,0,0,0
00-0037268,Zyon McCollum,CB,TB,1,7,3,1,0,0.0,0,0,0,0,0
00-0037269,Eric Johnson,DT,IND,1,1,0,0,0,0.0,0,0,0,0,0
00-0037275,DaRon Bland,CB,DAL,1,2,1,0,0,0.0,0,0,0,0,0
00-0037278,Luke Wattenberg,C,DEN,1,0,1,0,0,0.0,0,0,0,0,0
00-0037280,Matthew Butler,DT,MIA,1,2,0,0,0,0.0,0,0,0,0,0
00-0037281,Damone Clark,LB,DAL,1,3,3,0,0,0.0,0,0,0,0,0
00-0037288,Christian Benford,CB,BUF,1,5,2,0,0,0.0,0,0,0,0,0
00-0037292,Andrew Ogletree,TE,IND,1,1,0,0,0,0.0,0,0,0,0,0
00-0037294,Jordan Jackson,DT,DEN,1,0,1,0,0,0.0,0,0,0,0,0
00-0037301,Theo Jackson,DB,MIN,1,3,1,0,0,0.0,0,0,0,0,0
00-0037307,Ja'Sir Taylor,CB,LAC,1,1,1,0,0,0.0,0,0,0,0,0
00-0037310,James Houston,DE,DAL,1,2,0,1,0,0.0,0,0,0,0,0
00-0037311,Ko Kieft,TE,TB,1,1,0,0,0,0.0,0,0,0,0,0
00-0037316,Mark Robinson,LB,NE,1,0,1,0,0,0.0,0,0,0,0,0
00-0037321,Chase Lucas,CB,SF,1,1,0,0,0,0.0,0,0,0,0,0
00-0037323,Rodney Thomas,SAF,IND,1,2,0,1,0,0.0,0,0,0,0,0
00-0037384,Ja'Quan McMillian,CB,DEN,1,1,1,1,1,1.0,1,0,0,0,0
00-0037512,Isaiah Pola-Mao,SAF,LV,1,5,2,1,0,0.0,0,1,1,0,0
00-0037526,Marcelino McCrary-Ball,LB,NYJ,1,4,1,0,1,0.0,0,0,0,0,0
00-0037527,Segun Olubi,LB,IND,1,1,0,0,0,0.0,0,0,0,0,0
00-0037549,Darrell Baker Jr.,CB,TEN,1,3,1,0,0,0.0,0,0,0,0,0
00-0037587,Nate Landman,LB,LAR,1,6,4,0,1,0.0,1,0,0,0,0
00-0037596,Jack Gibbens,LB,NE,1,1,1,0,0,0.0,0,0,0,0,0
00-0037602,Sam Okuayinonu,DT,SF,1,2,0,0,1,0.0,0,0,0,0,0
00-0037611,Kayvon Thibodeaux,LB,NYG,1,0,1,1,0,0.5,1,0,0,0,0
00-0037614,John Metchie III,WR,PHI,1,1,0,0,0,0.0,0,0,0,0,0
00-0037616,Nick Cross,SAF,IND,1,4,2,1,0,1.0,1,0,0,0,0
00-0037633,Jacob Hummel,LB,BAL,1,1,0,0,0,0.0,0,0,0,0,0
00-0037663,Jermaine Johnson II,DE,NYJ,1,0,3,0,0,0.0,0,0,0,0,0
00-0037665,Sam Williams,DE,DAL,1,3,2,1,0,0.0,1,0,0,0,0
00-0037667,Kerby Joseph,SAF,DET,1,1,0,0,0,0.0,0,0,0,0,0
00-0037743,Daxton Hill,DB,CIN,1,4,4,0,0,0.0,0,0,0,0,0
00-0037752,Tycen Anderson,SAF,CIN,1,2,2,0,0,0.0,0,0,0,0,0
00-0037753,Cam Taylor-Britt,CB,CIN,1,0,1,0,0,0.0,0,0,0,0,0
00-0037756,Travis Jones,DT,BAL,1,1,1,1,0,0.0,0,0,0,0,0
00-0037758,Cordale Flott,CB,NYG,1,1,1,0,0,0.0,0,0,1,0,0
00-0037799,Dondrea Tillman,LB,DEN,1,0,1,0,0,0.0,0,0,0,0,0
00-0037819,Leo Chenal,LB,KC,1,1,1,0,0,0.0,0,0,0,0,0
00-0037823,Christian Harris,LB,HOU,1,1,0,0,0,0.0,0,0,0,0,0
00-0037832,Kalia Davis,DT,SF,1,1,0,1,0,0.0,0,0,0,0,0
00-0037839,Cobie Durant,CB,LAR,1,2,0,0,0,0.0,0,1,1,0,0
00-0037841,Quentin Lake,SAF,LAR,1,1,1,0,0,0.0,0,0,0,0,0
00-0037843,Daniel Hardy,DE,CHI,1,1,2,0,0,0.0,0,0,0,0,0
00-0038038,Kyle Hamilton,SAF,BAL,1,6,3,0,1,0.0,0,0,2,0,0
00-0038039,Jack Jones,CB,MIA,1,3,5,0,0,0.0,0,0,1,0,0
00-0038100,Percy Butler,SAF,WAS,1,1,2,0,0,0.0,0,0,0,0,0
00-0038101,Akayleb Evans,CB,CAR,1,1,0,0,0,0.0,0,0,0,0,0
00-0038106,Eyioma Uwazurike,DT,DEN,1,0,3,0,0,0.0,0,0,0,0,0
00-0038116,Arnold Ebiketie,LB,ATL,1,3,2,1,0,0.0,0,0,0,0,0
00-0038121,Alontae Taylor,CB,NO,1,1,1,1,0,1.0,1,0,0,0,0
00-0038123,Dane Belton,SAF,NYG,1,2,2,0,0,0.0,0,0,0,0,0
00-0038125,Roger McCreary,CB,TEN,1,4,1,0,0,0.0,0,1,1,0,0
00-0038127,Logan Hall,DE,TB,1,1,0,0,0,0.0,0,0,0,0,0
00-0038133,Boye Mafe,DE,SEA,1,1,1,0,0,0.0,0,0,0,0,0
00-0038135,Jaquan Brisker,SAF,CHI,1,4,1,0,0,0.0,0,0,0,0,0
00-0038136,Coby Bryant,CB,SEA,1,6,2,0,0,0.0,0,0,0,0,0
00-0038381,Kyu Blu Kelly,CB,LV,1,7,2,0,0,0.0,0,0,1,0,0
00-0038387,Colby Wooden,DE,GB,1,1,3,2,0,0.0,1,0,0,0,0
00-0038390,Noah Sewell,LB,CHI,1,7,2,0,0,0.0,0,0,0,0,0
00-0038408,Carrington Valentine,DB,GB,1,1,0,0,0,0.0,0,0,0,0,0
00-0038412,Moro Ojomo,DT,PHI,1,0,1,0,0,0.0,1,0,0,0,0
00-0038414,Kendall Williamson,SAF,LAC,1,0,1,0,0,0.0,0,0,0,0,0
00-0038496,Xavier Gipson,WR,NYJ,1,1,0,0,0,0.0,0,0,0,0,0
00-0038504,Trenton Simpson,LB,BAL,1,0,0,1,0,0.0,0,0,0,0,0
00-0038505,Tavius Robinson,LB,BAL,1,4,1,0,0,0.0,0,0,0,0,0
00-0038513,Cam Jones,LB,NYJ,1,0,2,0,0,0.0,0,0,0,0,0
00-0038541,Tyree Wilson,DE,LV,1,2,1,1,0,1.0,2,0,0,0,0
00-0038546,Myles Murphy,DE,CIN,1,1,1,0,0,0.0,0,0,0,0,0
00-0038549,DJ Turner II,CB,CIN,1,0,2,0,0,0.0,0,1,2,0,0
00-0038552,Riley Moss,CB,DEN,1,5,2,0,0,0.0,0,0,2,0,0
00-0038553,Daiyan Henley,LB,LAC,1,3,5,1,0,1.0,1,0,0,0,0
00-0038557,Dorian Williams,LB,BUF,1,4,1,0,0,0.0,0,0,0,0,0
00-0038560,Jordan Battle,SAF,CIN,1,4,7,0,0,0.0,0,1,1,0,0
00-0038565,Mekhi Blackmon,DB,IND,1,2,1,0,0,0.0,0,0,0,0,0
00-0038570,Ventrell Miller,LB,JAX,1,1,1,0,0,0.0,0,0,1,0,0
00-0038574,Isaiah McGuire,DE,CLE,1,4,2,2,0,1.0,2,0,0,0,0
00-0038578,Jay Ward,SAF,MIN,1,2,1,0,0,0.0,0,0,0,0,0
00-0038590,Justin Shorter,TE,LV,1,0,2,0,0,0.0,0,0,0,0,0
00-0038596,Antonio Johnson,SAF,JAX,1,1,0,0,0,0.0,0,0,0,0,0
00-0038599,Henry To'oTo'o,LB,HOU,1,2,4,1,0,1.0,1,0,1,0,0
00-0038600,Owen Pappoe,LB,ARI,1,0,1,0,0,0.0,0,0,0,0,0
00-0038623,Dante Stills,DT,ARI,1,2,1,0,0,0.0,0,0,0,0,0
00-0038625,Dee Winters,LB,SF,1,4,1,2,0,0.0,0,0,0,0,0
00-0038646,Alex Austin,CB,NE,1,2,2,1,0,0.0,0,0,1,0,0
00-0038653,Cory Durden,DT,NE,1,0,1,0,0,0.0,0,0,0,0,0
00-0038685,Chris Brooks,RB,GB,1,0,3,0,0,0.0,0,0,0,0,0
00-0038705,Emari Demercado,RB,ARI,1,1,0,0,0,0.0,0,0,0,0,0
00-0038711,Mohamoud Diabate,LB,CLE,1,2,1,0,0,0.0,0,0,0,0,0
00-0038715,Ronnie Hickman Jr.,SAF,CLE,1,3,2,0,0,0.0,0,0,1,0,0
00-0038778,Jalen Redmond,DL,MIN,1,1,1,0,0,0.0,0,0,0,0,0
00-0038807,Ivan Pace Jr.,LB,MIN,1,2,3,0,0,0.0,0,0,0,0,0
00-0038824,Ryan Miller,WR,TB,1,1,1,0,0,0.0,0,0,0,0,0
00-0038840,Brycen Tremayne,WR,CAR,1,1,1,0,0,0.0,0,0,0,0,0
00-0038851,Caleb Murphy,LB,LAC,1,2,2,0,0,0.0,0,0,0,0,0
00-0038890,Shaka Heyward,LB,CIN,1,0,1,0,0,0.0,0,0,0,0,0
00-0038922,Drake Thomas,LB,SEA,1,0,2,0,0,0.0,0,0,0,0,0
00-0038978,Byron Young,DT,PHI,1,0,1,0,0,0.0,0,0,0,0,0
00-0038980,Zach Harrison,DE,ATL,1,0,2,0,0,0.0,0,0,0,0,0
00-0038982,Chamarri Conner,DB,KC,1,7,3,0,1,0.0,0,0,0,0,0
00-0038986,Nic Jones,CB,NYG,1,1,0,0,0,0.0,0,0,0,0,0
00-0038995,Bryan Bresee,DT,NO,1,1,1,0,0,0.0,0,0,0,0,0
00-0039002,Sydney Brown,SAF,PHI,1,1,1,0,0,0.0,0,0,0,0,0
00-0039007,Garrett Williams,CB,ARI,1,2,2,0,0,0.0,0,0,0,0,0
00-0039009,Dylan Horton,DE,HOU,1,1,0,0,0,0.0,0,0,0,0,0
00-0039013,Nolan Smith,LB,PHI,1,1,3,0,0,0.0,0,0,0,0,0
00-0039018,Jack Campbell,LB,DET,1,5,5,0,0,0.0,0,0,0,0,0
00-0039031,Adetomiwa Adebawore,DT,IND,1,0,1,0,0,0.0,0,0,0,0,0
00-0039040,De'Von Achane,RB,MIA,1,1,0,0,0,0.0,0,0,0,0,0
00-0039041,Elijah Higgins,TE,ARI,1,0,1,0,0,0.0,0,0,0,0,0
00-0039047,Derick Hall,LB,SEA,1,0,2,0,0,0.0,2,0,0,0,0
00-0039049,SirVocea Dennis,LB,TB,1,6,3,2,0,0.0,0,0,1,0,0
00-0039050,Payne Durham,TE,TB,1,0,1,0,0,0.0,0,0,0,0,0
00-0039054,Marte Mapu,LB,NE,1,1,0,0,0,0.0,0,0,0,0,0
00-0039068,Yaya Diaby,LB,TB,1,2,0,1,0,0.0,2,0,0,0,0
00-0039070,Gervon Dexter Sr.,DT,CHI,1,2,1,1,0,1.0,1,0,0,0,0
00-0039071,Tyrique Stevenson,CB,CHI,1,3,0,0,0,0.0,0,0,1,0,0
00-0039072,Jakorian Bennett,DB,PHI,1,3,0,0,0,0.0,0,0,0,0,0
00-0039076,Nick Hampton,LB,LAR,1,0,1,0,0,0.0,0,0,0,0,0
00-0039108,Will Anderson Jr.,DE,HOU,1,3,0,3,0,1.0,2,0,0,0,0
00-0039110,Keeanu Benton,DT,PIT,1,1,1,0,0,0.0,0,0,0,0,0
00-0039111,Tuli Tuipulotu,LB,LAC,1,0,1,0,0,0.0,2,0,0,0,0
00-0039112,Lukas Van Ness,LB,GB,1,1,3,1,0,0.5,1,0,0,0,0
00-0039137,Byron Young,LB,LAR,1,5,4,1,0,1.0,2,0,0,0,0
00-0039138,Kobie Turner,DE,LAR,1,1,2,0,0,0.0,0,0,0,0,0
00-0039141,Brian Branch,CB,DET,1,4,1,1,0,0.0,0,0,0,0,0
00-0039142,Will McDonald IV,DE,NYJ,1,2,1,2,0,2.0,3,0,0,0,0
00-0039148,Keion White,DE,NE,1,0,1,0,0,0.0,0,0,0,0,0
00-0039149,Quan Martin,SAF,WAS,1,3,2,0,0,0.0,1,0,0,0,0
00-0039151,Emmanuel Forbes,CB,LAR,1,2,1,0,0,0.0,0,0,0,0,0
00-0039167,Joey Porter Jr.,CB,PIT,1,1,0,0,0,0.0,0,0,0,0,0
00-0039169,Devon Witherspoon,CB,SEA,1,7,1,1,0,0.0,0,0,0,0,0
00-0039172,Jake Bates,K,DET,1,1,0,0,0,0.0,0,0,0,0,0
00-0039178,Austin Ajiake,LB,IND,1,1,1,0,0,0.0,0,0,0,0,0
00-0039232,Nate Wiggins,CB,BAL,1,5,0,0,0,0.0,0,0,0,0,0
00-0039234,T.J. Tampa,CB,BAL,1,2,0,0,0,0.0,0,0,0,0,0
00-0039299,George Holani,RB,SEA,1,0,1,0,0,0.0,0,0,0,0,0
00-0039309,Byron Murphy II,DT,SEA,1,2,4,0,0,0.0,1,0,0,0,0
00-0039338,Brock Bowers,TE,LV,1,1,0,0,0,0.0,0,0,0,0,0
00-0039340,Laiatu Latu,DE,IND,1,1,0,0,0,0.0,0,1,1,0,0
00-0039343,Kamari Lassiter,CB,HOU,1,4,4,0,0,0.0,0,0,0,0,0
00-0039345,Renardo Green,CB,SF,1,2,2,0,0,0.0,0,0,2,0,0
00-0039347,Trevin Wallace,LB,CAR,1,5,0,0,0,0.0,0,0,0,0,0
00-0039352,Marist Liufau,LB,DAL,1,3,0,0,0,0.0,0,0,0,0,0
00-0039353,Jarrian Jones,CB,JAX,1,4,0,0,0,0.0,0,0,0,0,0
00-0039356,Ja'Tavion Sanders,TE,CAR,1,1,0,0,0,0.0,0,0,0,0,0
00-0039357,Decamerion Richardson,CB,LV,1,1,0,0,0,0.0,0,0,0,0,0
00-0039366,Tarheeb Still,CB,LAC,1,3,0,0,0,0.0,0,0,0,0,0
00-0039369,Cam Hart,CB,LAC,1,4,0,0,0,0.0,0,0,0,0,0
00-0039371,Kris Abrams-Draine,CB,DEN,1,1,0,0,0,0.0,0,0,0,0,0
00-0039372,Jarvis Brownlee Jr.,DB,TEN,1,5,3,2,0,0.0,0,0,1,0,0
00-0039374,Tommy Eichenberg,LB,LV,1,1,1,0,0,0.0,0,0,0,0,0
00-0039375,Josh Newton,CB,CIN,1,3,0,0,0,0.0,0,0,0,0,0
00-0039380,Chau Smith-Wade,CB,CAR,1,1,0,0,0,0.0,0,0,0,0,0
00-0039388,Jaylan Ford,LB,NO,1,0,1,0,0,0.0,0,0,0,0,0
00-0039417,Myles Harden,CB,CLE,1,2,0,0,0,0.0,0,0,0,0,0
00-0039421,Levi Drake Rodriguez,DL,MIN,1,1,1,1,0,0.0,0,0,0,0,0
00-0039423,Jonah Laulu,DT,LV,1,1,1,0,0,1.0,0,0,0,0,0
00-0039431,Jowon Briggs,DE,NYJ,1,0,1,0,0,0.0,0,0,0,0,0
00-0039435,Tatum Bethune,LB,SF,1,1,1,0,0,0.0,0,0,0,0,0
00-0039436,Jaylen Harrell,DE,TEN,1,2,1,0,0,0.0,0,0,0,0,0
00-0039460,Carl Jones,LB,CHI,1,0,1,0,0,0.0,0,0,0,0,0
00-0039481,Storm Duck,CB,MIA,1,0,1,0,0,0.0,0,0,1,0,0
00-0039596,Rashad Wisdom,SAF,TB,1,0,2,0,0,0.0,0,0,0,0,0
00-0039601,Demani Richardson,SAF,CAR,1,0,1,0,0,0.0,0,0,0,0,0
00-0039622,Isaiah Stalbird,LB,NO,1,2,0,0,0,0.0,0,0,0,0,0
00-0039648,David Martin-Robinson,TE,TEN,1,1,1,0,0,0.0,0,0,0,0,0
00-0039686,Colson Yankoff,TE,WAS,1,1,1,0,0,0.0,0,0,0,0,0
00-0039692,Dell Pettus,SAF,NE,1,1,1,0,0,0.0,0,0,0,0,0
00-0039733,Ruke Orhorhoro,DT,ATL,1,0,2,0,0,0.0,0,0,0,0,0
00-0039734,Braden Fiske,DT,LAR,1,1,2,0,0,0.0,0,0,0,0,0
00-0039740,Jalyx Hunt,LB,PHI,1,0,2,1,0,0.0,0,0,0,0,0
00-0039741,Payton Wilson,LB,PIT,1,3,2,1,0,0.0,1,0,0,0,0
00-0039749,Tyler Davis,DE,LAR,1,1,3,1,0,1.0,1,0,0,0,0
00-0039763,Joe Andreessen,LB,BUF,1,0,1,0,0,0.0,0,0,0,0,0
00-0039774,Omar Speights,LB,LAR,1,3,1,0,0,0.0,0,0,0,0,0
00-0039776,Jaylen McCollough,SAF,LAR,1,2,0,1,0,1.0,1,0,0,0,0
00-0039789,Qwan'tez Stiggers,DB,NYJ,1,0,2,0,0,0.0,0,0,0,0,0
00-0039793,AJ Barner,TE,SEA,1,1,0,0,0,0.0,0,0,0,0,0
00-0039795,Nehemiah Pritchett,CB,SEA,1,1,0,0,0,0.0,0,0,0,0,0
00-0039796,Rasheen Ali,RB,BAL,1,1,0,0,0,0.0,0,0,0,0,0
00-0039798,Isaiah Davis,RB,NYJ,1,0,1,0,0,0.0,0,0,0,0,0
00-0039800,DJ James,CB,NE,1,1,0,0,0,0.0,0,0,0,0,0
00-0039807,Max Melton,CB,ARI,1,3,2,0,0,0.0,0,0,1,0,0
00-0039809,Jonah Elliss,LB,DEN,1,2,0,1,0,1.0,1,0,0,0,0
00-0039812,Ty'Ron Hopper,LB,GB,1,1,0,0,0,0.0,0,0,0,0,0
00-0039813,Evan Williams,SAF,GB,1,1,2,0,0,0.0,0,1,1,0,0
00-0039815,Tyrice Knight,LB,SEA,1,3,3,0,0,0.0,0,0,0,0,0
00-0039818,Kitan Oladapo,SAF,GB,1,0,1,0,0,0.0,0,0,0,0,0
00-0039821,Andru Phillips,DB,NYG,1,3,1,0,0,0.0,0,0,0,0,0
00-0039825,Jaden Hicks,SAF,KC,1,3,1,0,0,0.0,0,0,0,0,0
00-0039826,Jeremiah Trotter Jr.,LB,PHI,1,0,2,0,0,0.0,0,0,0,0,0
00-0039829,Darius Muasau,LB,NYG,1,1,1,0,0,0.0,0,0,0,0,0
00-0039834,Kamren Kinchens,SAF,LAR,1,2,2,0,0,0.0,0,0,1,0,0
00-0039838,Calen Bullock,SAF,HOU,1,2,0,0,0,0.0,0,0,0,0,0
00-0039841,Cooper DeJean,CB,PHI,1,3,2,0,0,0.0,0,0,1,0,0
00-0039846,Tykee Smith,DB,TB,1,7,4,0,0,0.0,0,0,1,0,0
00-0039850,Edgerrin Cooper,LB,GB,1,7,4,0,0,0.0,0,0,0,0,0
00-0039852,Jared Verse,DE,LAR,1,1,2,0,0,0.0,1,0,0,0,0
00-0039858,Cedric Gray,LB,TEN,1,5,3,0,0,0.0,0,0,0,0,0
00-0039860,Kool-Aid McKinstry,CB,NO,1,5,2,1,0,0.0,0,0,1,0,0
00-0039861,Tyler Nubin,SAF,NYG,1,1,5,0,0,0.0,0,0,0,0,0
00-0039864,Dadrion Taylor-Demerson,SAF,ARI,1,3,0,0,0,0.0,0,0,2,0,0
00-0039867,Javon Bullard,SAF,GB,1,7,2,0,0,0.0,0,0,0,0,0
00-0039872,Cole Bishop,SAF,BUF,1,4,0,0,0,0.0,0,0,0,0,0
00-0039879,Javon Solomon,LB,BUF,1,0,1,0,0,0.0,1,0,0,0,0
00-0039886,T'Vondre Sweat,DT,TEN,1,2,0,0,0,0.0,0,0,0,0,0
00-0039888,Quinyon Mitchell,CB,PHI,1,3,1,0,0,0.0,0,0,1,0,0
00-0039898,Mike Sainristil,CB,WAS,1,1,1,0,0,0.0,0,0,0,0,0
00-0039900,Marshawn Kneeland,DE,DAL,1,2,1,1,0,1.0,1,0,0,0,0
00-0039903,Terrion Arnold,CB,DET,1,3,3,0,0,0.0,0,0,1,0,0
00-0039906,Jer'Zhan Newton,DT,WAS,1,1,0,1,0,0.0,1,0,0,0,0
00-0039908,Kris Jenkins,DT,CIN,1,2,0,0,0,0.0,0,0,0,0,0
00-0039911,Chop Robinson,LB,MIA,1,1,0,0,0,0.0,0,0,0,0,0
00-0039916,Ricky Pearsall,WR,SF,1,1,0,0,0,0.0,0,0,0,0,0
00-0039924,Dallas Turner,LB,MIN,1,1,2,0,0,0.0,0,0,0,0,0
00-0040019,Jay Toia,DT,DAL,1,0,1,0,0,0.0,0,0,0,0,0
00-0040041,Nazir Stackhouse,DT,GB,1,0,1,0,0,0.0,0,0,0,0,0
00-0040069,Teddye Buchanan,LB,BAL,1,3,1,0,0,0.0,0,0,0,0,0
00-0040074,Tyler Loop,K,BAL,1,1,0,0,0,0.0,0,0,0,0,0
00-0040076,Aeneas Peebles,DT,BAL,1,0,0,0,0,0.0,0,0,1,0,0
00-0040118,Cooper McDonald,LB,KC,1,0,1,0,0,0.0,0,0,0,0,0
00-0040127,Kenneth Grant,DT,MIA,1,1,3,0,0,0.0,0,0,0,0,0
00-0040130,Jayden Higgins,WR,HOU,1,1,0,0,0,0.0,0,0,0,0,0
00-0040136,Princely Umanmielen,LB,CAR,1,1,0,0,0,0.0,0,0,0,0,0
00-0040137,Jordan Burch,LB,ARI,1,1,1,0,0,0.0,0,0,0,0,0
00-0040143,Jacob Parrish,CB,TB,1,3,2,1,0,0.0,0,0,0,0,0
00-0040148,Xavier Watts,SAF,ATL,1,5,0,0,0,0.0,0,0,2,0,0
00-0040149,Jaylin Smith,CB,HOU,1,1,1,0,0,0.0,0,0,0,0,0
00-0040152,Upton Stout,CB,SF,1,1,0,0,0,0.0,0,0,1,0,0
00-0040154,Tai Felton,WR,MIN,1,3,0,0,0,0.0,0,0,0,0,0
00-0040155,Danny Stutsman,LB,NO,1,1,0,0,0,0.0,0,0,0,0,0
00-0040156,Billy Bowman Jr.,CB,ATL,1,2,4,0,0,0.5,1,0,0,0,0
00-0040157,Barrett Carter,LB,CIN,1,1,1,0,0,0.0,0,0,0,0,0
00-0040159,Lathan Ransom,SAF,CAR,1,0,1,0,0,0.0,0,0,0,0,0
00-0040160,Jack Sawyer,LB,PIT,1,0,1,0,0,0.0,0,0,0,0,0
00-0040165,Malachi Moore,SAF,NYJ,1,0,1,0,0,0.0,0,0,0,0,0
00-0040167,Ruben Hyppolite II,LB,CHI,1,1,2,0,0,0.0,0,0,0,0,0
00-0040171,Joshua Farmer,DT,NE,1,0,1,0,0,0.0,0,0,0,0,0
00-0040173,Tyrion Ingram-Dawkins,DT,MIN,1,0,0,0,0,0.0,0,0,1,0,0
00-0040175,Jordan Phillips,DT,MIA,1,2,3,0,0,0.0,0,0,0,0,0
