team,season,position,depth_order,player_name,gsis_id,jersey_number,side,GP,fantasy_pts
CLE,2026,TE,1,Harold Fannin Jr.,00-0040663,0,offense,16,186.4
CLE,2026,TE,2,Blake Whiteheart,00-0038710,0,offense,1,1.4
CLE,2026,TE,3,Carsen Ryan,00-0041131,0,offense,0,0.0
CLE,2026,TE,4,Joe Royer,00-0041087,0,offense,0,0.0
CLE,2026,WR,1,Denzel Boston,00-0041037,0,offense,0,0.0
CLE,2026,WR,2,KC Concepcion,00-0041547,0,offense,0,0.0
CLE,2026,WR,3,Jerry Jeudy,00-0036407,0,offense,16,120.7
CLE,2026,WR,4,Isaiah Bond,00-0040782,0,offense,12,52.7
CLE,2026,WR,5,Tylan Wallace,00-0036630,0,offense,3,14.5
CLE,2026,WR,6,Malachi Corley,00-0039920,0,offense,12,31.6
DAL,2026,DB,1,Cobie Durant,00-0037839,0,defense,0,0.0
DAL,2026,DB,2,Jalen Thompson,00-0035705,0,defense,0,0.0
DAL,2026,DB,3,Malik Hooker,00-0033877,0,defense,0,0.0
DAL,2026,DB,4,DaRon Bland,00-0037275,0,defense,0,0.0
DAL,2026,DB,5,Caleb Downs,00-0040865,0,defense,0,0.0
DAL,2026,DB,6,Shavon Revel Jr.,00-0040008,0,defense,0,0.0
DAL,2026,DB,7,Markquese Bell,00-0037561,0,defense,0,0.0
DAL,2026,DB,8,P.J. Locke,00-0035227,0,defense,0,0.0
DAL,2026,DB,9,Ameer Speed,00-0038624,0,defense,0,0.0
DAL,2026,DB,10,Devin Moore,00-0040875,0,defense,0,0.0
DAL,2026,DB,11,Alijah Clark,00-0040045,0,defense,0,0.0
DAL,2026,DB,12,Caelen Carson,00-0039387,0,defense,0,0.0
DAL,2026,DL,1,Quinnen Williams,00-0035718,0,defense,0,0.0
DAL,2026,DL,2,Otito Ogbonnia,00-0037270,0,defense,0,0.0
DAL,2026,DL,3,Kenny Clark,00-0033120,0,defense,0,0.0
DAL,2026,DL,4,LT Overton,00-0040880,0,defense,0,0.0
DAL,2026,DL,5,Jonathan Bullard,00-0033093,0,defense,0,0.0
DAL,2026,DL,6,Kelvin Gilliam Jr.,00-0040933,0,defense,0,0.0
DAL,2026,LB,1,Rashan Gary,00-0034967,0,defense,0,0.0
DAL,2026,LB,2,DeMarvion Overshown,00-0038556,0,defense,0,0.0
DAL,2026,LB,3,Dee Winters,00-0038625,0,defense,0,0.0
DAL,2026,LB,4,Donovan Ezeiruaku,00-0040725,0,defense,0,0.0
DAL,2026,LB,5,Von Miller,00-0027940,0,defense,0,0.0
DAL,2026,LB,6,Jaishawn Barham,00-0040872,0,defense,0,0.0
DAL,2026,LB,7,Shemar James,00-0040011,0,defense,0,0.0
DAL,2026,LB,8,Malachi Lawrence,00-0041537,0,defense,0,0.0
DAL,2026,LB,9,James Houston,00-0037310,0,defense,0,0.0
DAL,2026,LB,10,Tyrus Wheat,00-0038742,0,defense,0,0.0
DAL,2026,LB,11,Marist Liufau,00-0039352,0,defense,0,0.0
DAL,2026,QB,1,Dak Prescott,00-0033077,0,offense,17,309.8
DAL,2026,QB,2,Sam Howell,00-0037077,0,offense,0,0.0
DAL,2026,RB,1,Javonte Williams,00-0036997,0,offense,16,242.8
DAL,2026,RB,2,Emari Demercado,00-0038705,0,offense,10,58.3
DAL,2026,RB,3,Tyler Goodson,00-0037120,0,offense,6,4.2
DAL,2026,RB,4,Malik Davis,00-0037563,0,offense,9,40.6
DAL,2026,TE,1,Jake Ferguson,00-0038041,0,offense,16,186.1
DAL,2026,TE,2,Brevyn Spann-Ford,00-0039530,0,offense,8,24.0
DAL,2026,TE,3,Luke Schoonmaker,00-0038547,0,offense,11,27.2
DAL,2026,TE,4,Princeton Fant,00-0038735,0,offense,0,0.0
DAL,2026,TE,5,DJ Rogers,00-0040938,0,offense,0,0.0
DAL,2026,WR,1,CeeDee Lamb,00-0036358,0,offense,13,200.9
DAL,2026,WR,2,George Pickens,00-0037247,0,offense,17,289.9
DAL,2026,WR,3,Ryan Flournoy,00-0039410,0,offense,12,114.0
DAL,2026,WR,4,KaVontae Turpin,00-0037801,0,offense,13,82.7
DAL,2026,WR,5,Jonathan Mingo,00-0039062,0,offense,1,3.5
DAL,2026,WR,6,Camden Brown,00-0040930,0,offense,0,0.0
DEN,2026,DB,1,Pat Surtain II,00-0036874,0,defense,0,0.0
DEN,2026,DB,2,Talanoa Hufanga,00-0036564,0,defense,0,0.0
DEN,2026,DB,3,Brandon Jones,00-0036221,0,defense,0,0.0
DEN,2026,DB,4,Riley Moss,00-0038552,0,defense,0,0.0
DEN,2026,DB,5,Ja'Quan McMillian,00-0037384,0,defense,0,0.0
DEN,2026,DB,6,Jahdae Barron,00-0040720,0,defense,0,0.0
DEN,2026,DB,7,JL Skinner,00-0038605,0,defense,0,0.0
DEN,2026,DB,8,Devon Key,00-0036683,0,defense,0,0.0
DEN,2026,DB,9,Kris Abrams-Draine,00-0039371,0,defense,0,0.0
DEN,2026,DB,10,Jahdae Barron,00-0040720,0,defense,0,0.0
DEN,2026,DB,11,Tycen Anderson,00-0037752,0,defense,0,0.0
DEN,2026,DL,1,Zach Allen,00-0035248,0,defense,0,0.0
DEN,2026,DL,2,D.J. Jones,00-0033297,0,defense,0,0.0
DEN,2026,DL,3,Eyioma Uwazurike,00-0038106,0,defense,0,0.0
DEN,2026,DL,4,Jordan Jackson,00-0037294,0,defense,0,0.0
DEN,2026,DL,5,Sai'vion Jones,00-0040153,0,defense,0,0.0
DEN,2026,DL,6,Malcolm Roach,00-0035763,0,defense,0,0.0
DEN,2026,DL,7,Tyler Onyedim,00-0041552,0,defense,0,0.0
DEN,2026,DL,8,Matt Henningsen,00-0037303,0,defense,0,0.0
DEN,2026,LB,1,Jonah Elliss,00-0039809,0,defense,0,0.0
DEN,2026,LB,2,Alex Singleton,00-0031898,0,defense,0,0.0
DEN,2026,LB,3,Justin Strnad,00-0036428,0,defense,0,0.0
DEN,2026,LB,4,Nik Bonitto,00-0037249,0,defense,0,0.0
DEN,2026,LB,5,Dondrea Tillman,00-0037799,0,defense,0,0.0
DEN,2026,LB,6,Jordan Turner,00-0040634,0,defense,0,0.0
DEN,2026,LB,7,Karene Reid,00-0040449,0,defense,0,0.0
DEN,2026,LB,8,Que Robinson,00-0040168,0,defense,0,0.0
DEN,2026,LB,9,Jonathon Cooper,00-0036952,0,defense,0,0.0
DEN,2026,LB,10,Levelle Bailey,00-0039565,0,defense,0,0.0
DEN,2026,QB,1,Bo Nix,00-0039732,0,offense,17,298.8
DEN,2026,QB,2,Jarrett Stidham,00-0035264,0,offense,0,0.0
DEN,2026,QB,3,Sam Ehlinger,00-0036879,0,offense,0,0.0
DEN,2026,RB,1,J.K. Dobbins,00-0036158,0,offense,10,115.9
DEN,2026,RB,2,RJ Harvey,00-0040730,0,offense,17,206.6
DEN,2026,RB,3,Jonah Coleman,00-0041496,0,offense,0,0.0
DEN,2026,RB,4,Tyler Badie,00-0037085,0,offense,12,34.4
DEN,2026,TE,1,Evan Engram,00-0033881,0,offense,15,102.8
DEN,2026,TE,2,Adam Trautman,00-0036422,0,offense,11,45.5
DEN,2026,TE,3,Nate Adkins,00-0038783,0,offense,3,16.8
DEN,2026,TE,4,Dallen Bentley,00-0041133,0,offense,0,0.0
DEN,2026,TE,5,Caleb Lohner,00-0040240,0,offense,0,0.0
DEN,2026,WR,1,Jaylen Waddle,00-0036613,0,offense,16,194.1
DEN,2026,WR,2,Courtland Sutton,00-0034348,0,offense,17,217.7
DEN,2026,WR,3,Marvin Mims Jr.,00-0038976,0,offense,15,89.0
DEN,2026,WR,4,Pat Bryant,00-0040134,0,offense,11,74.8
DEN,2026,WR,5,Troy Franklin,00-0039868,0,offense,16,171.1
DEN,2026,WR,6,Lil'Jordan Humphrey,00-0035406,0,offense,5,34.6
DET,2026,DB,1,D.J. Reed,00-0034384,0,defense,0,0.0
DET,2026,DB,2,Thomas Harper,00-0039660,0,defense,0,0.0
DET,2026,DB,3,Chuck Clark,00-0033294,0,defense,0,0.0
DET,2026,DB,4,Rock Ya-Sin,00-0035637,0,defense,0,0.0
DET,2026,DB,5,Christian Izien,00-0038820,0,defense,0,0.0
DET,2026,DB,6,Keith Abney II,00-0041445,0,defense,0,0.0
DET,2026,DB,7,Avonte Maddox,00-0034377,0,defense,0,0.0
DET,2026,DB,8,Bishop Fitzgerald,00-0040914,0,defense,0,0.0
DET,2026,DB,9,Khalil Dorsey,00-0036124,0,defense,0,0.0
DET,2026,DB,10,Roger McCreary,00-0038125,0,defense,0,0.0
DET,2026,DB,11,Brian Branch,00-0039141,0,defense,0,0.0
DET,2026,DB,12,Ennis Rakestraw Jr.,00-0039862,0,defense,0,0.0
DET,2026,DB,13,Kerby Joseph,00-0037667,0,defense,0,0.0
DET,2026,DL,1,Aidan Hutchinson,00-0037236,0,defense,0,0.0
DET,2026,DL,2,Alim McNeill,00-0036624,0,defense,0,0.0
DET,2026,DL,3,Tyleik Williams,00-0040672,0,defense,0,0.0
DET,2026,DL,4,Tyler Lacy,00-0038940,0,defense,0,0.0
DET,2026,DL,5,Derrick Moore,00-0041441,0,defense,0,0.0
DET,2026,DL,6,Mekhi Wingo,00-0039396,0,defense,0,0.0
DET,2026,DL,7,Levi Onwuzurike,00-0036954,0,defense,0,0.0
DET,2026,DL,8,DJ Wonnum,00-0036335,0,defense,0,0.0
DET,2026,DL,9,Eric O'Neill,00-0041459,0,defense,0,0.0
DET,2026,DL,10,Skyler Gill-Howard,00-0041447,0,defense,0,0.0
DET,2026,DL,11,Trevor Nowaske,00-0038660,0,defense,0,0.0
DET,2026,DL,12,Payton Turner,00-0036926,0,defense,0,0.0
DET,2026,DL,13,Ahmed Hassanein,00-0040761,0,defense,0,0.0
DET,2026,LB,1,Derrick Barnes,00-0036964,0,defense,0,0.0
DET,2026,LB,2,Jack Campbell,00-0039018,0,defense,0,0.0
DET,2026,LB,3,Devin White,00-0035707,0,defense,0,0.0
DET,2026,LB,4,Jimmy Rolder,00-0041442,0,defense,0,0.0
DET,2026,LB,5,Malcolm Rodriguez,00-0037289,0,defense,0,0.0
DET,2026,LB,6,Damone Clark,00-0037281,0,defense,0,0.0
DET,2026,QB,1,Jared Goff,00-0033106,0,offense,17,303.1
DET,2026,QB,2,Joshua Dobbs,00-0033949,0,offense,3,2.3
DET,2026,RB,1,Jahmyr Gibbs,00-0039139,0,offense,17,366.6
DET,2026,RB,2,Sione Vaki,00-0039364,0,offense,1,0.4
DET,2026,RB,3,Jacob Saylors,00-0038896,0,offense,1,1.1
DET,2026,RB,4,Isiah Pacheco,00-0037197,0,offense,13,87.3
DET,2026,TE,1,Sam LaPorta,00-0039065,0,offense,9,106.9
DET,2026,TE,2,Brock Wright,00-0036754,0,offense,6,36.8
DET,2026,TE,3,Tyler Conklin,00-0034270,0,offense,5,17.3
DET,2026,TE,4,Jackson Meeks,00-0040390,0,offense,0,0.0
DET,2026,WR,1,Amon-Ra St. Brown,00-0036963,0,offense,16,324.0
DET,2026,WR,2,Jameson Williams,00-0037240,0,offense,15,219.1
DET,2026,WR,3,Isaac TeSlaa,00-0040669,0,offense,9,75.9
DET,2026,WR,4,Tom Kennedy,00-0035544,0,offense,1,7.6
DET,2026,WR,5,Tay Martin,00-0037524,0,offense,2,4.3
DET,2026,WR,6,Kendrick Law,00-0041446,0,offense,0,0.0
GB,2026,DB,1,Keisean Nixon,00-0035133,0,defense,0,0.0
GB,2026,DB,2,Evan Williams,00-0039813,0,defense,0,0.0
GB,2026,DB,3,Xavier McKinney,00-0036388,0,defense,0,0.0
GB,2026,DB,4,Brandon Cisse,00-0041470,0,defense,0,0.0
GB,2026,DB,5,Javon Bullard,00-0039867,0,defense,0,0.0
GB,2026,DB,6,Benjamin St-Juste,00-0036625,0,defense,0,0.0
GB,2026,DB,7,Kitan Oladapo,00-0039818,0,defense,0,0.0
GB,2026,DB,8,Carrington Valentine,00-0038408,0,defense,0,0.0
GB,2026,DB,9,Kamal Hadden,00-0039831,0,defense,0,0.0
GB,2026,DB,10,Johnathan Baldwin II,00-0040033,0,defense,0,0.0
GB,2026,DB,11,Marlon Jones,00-0008818,0,defense,0,0.0
GB,2026,DL,1,Karl Brooks,00-0038398,0,defense,0,0.0
GB,2026,DL,2,Javon Hargrave,00-0033109,0,defense,0,0.0
GB,2026,DL,3,Devonte Wyatt,00-0037075,0,defense,0,0.0
GB,2026,DL,4,Anthony Campbell,00-0040689,0,defense,0,0.0
GB,2026,DL,5,Jonathan Ford,00-0037094,0,defense,0,0.0
GB,2026,DL,6,Warren Brinson,00-0040016,0,defense,0,0.0
GB,2026,DL,7,Jordon Riley,00-0038506,0,defense,0,0.0
GB,2026,DL,8,Chris McClellan,00-0040869,0,defense,0,0.0
GB,2026,LB,1,Lukas Van Ness,00-0039112,0,defense,0,0.0
GB,2026,LB,2,Edgerrin Cooper,00-0039850,0,defense,0,0.0
GB,2026,LB,3,Zaire Franklin,00-0034431,0,defense,0,0.0
GB,2026,LB,4,Barryn Sorrell,00-0040010,0,defense,0,0.0
GB,2026,LB,5,Brenton Cox Jr.,00-0038463,0,defense,0,0.0
GB,2026,LB,6,Ty'Ron Hopper,00-0039812,0,defense,0,0.0
GB,2026,LB,7,Isaiah McDuffie,00-0036658,0,defense,0,0.0
GB,2026,LB,8,Micah Parsons,00-0036932,0,defense,0,0.0
GB,2026,LB,9,Dani Dennis-Sutton,00-0040877,0,defense,0,0.0
GB,2026,LB,10,Nick Niemann,00-0036648,0,defense,0,0.0
GB,2026,LB,11,Collin Oliver,00-0040012,0,defense,0,0.0
GB,2026,QB,1,Jordan Love,00-0036264,0,offense,15,235.1
GB,2026,QB,2,Tyrod Taylor,00-0028118,0,offense,6,61.5
GB,2026,RB,1,MarShawn Lloyd,00-0039811,0,offense,0,0.0
GB,2026,RB,2,Chris Brooks,00-0038685,0,offense,13,32.7
GB,2026,RB,3,Kaleb Johnson,00-0040142,0,offense,9,9.0
GB,2026,RB,4,Josh Jacobs,00-0035700,0,offense,15,237.1
GB,2026,TE,1,Tucker Kraft,00-0038996,0,offense,8,117.2
GB,2026,TE,2,Jonnu Smith,00-0033858,0,offense,15,85.2
GB,2026,TE,3,Josh Whyle,00-0038589,0,offense,5,14.6
GB,2026,TE,4,Mark Redman,00-0040598,0,offense,0,0.0
GB,2026,TE,5,Luke Musgrave,00-0039144,0,offense,12,48.3
GB,2026,TE,6,Thomas Yassmin,00-0039936,0,offense,0,0.0
GB,2026,WR,1,Christian Watson,00-0038124,0,offense,10,132.4
GB,2026,WR,2,Jayden Reed,00-0039146,0,offense,5,48.5
GB,2026,WR,3,Matthew Golden,00-0040667,0,offense,13,70.0
GB,2026,WR,4,Skyy Moore,00-0038090,0,offense,7,14.8
GB,2026,WR,5,Bo Melton,00-0037091,0,offense,6,24.2
GB,2026,WR,6,J. Michael Sturdivant,00-0040948,0,offense,0,0.0
GB,2026,WR,7,Savion Williams,00-0040009,0,offense,9,25.6
HOU,2026,DB,1,Derek Stingley Jr.,00-0037237,0,defense,0,0.0
HOU,2026,DB,2,Reed Blankenship,00-0037130,0,defense,0,0.0
HOU,2026,DB,3,Calen Bullock,00-0039838,0,defense,0,0.0
HOU,2026,DB,4,Kamari Lassiter,00-0039343,0,defense,0,0.0
HOU,2026,DB,5,Jalen Pitre,00-0037246,0,defense,0,0.0
HOU,2026,DB,6,Jaylin Smith,00-0040149,0,defense,0,0.0
HOU,2026,DB,7,Kamari Ramsey,00-0041466,0,defense,0,0.0
HOU,2026,DB,8,M.J. Stewart,00-0034355,0,defense,0,0.0
HOU,2026,DB,9,Tremon Smith,00-0034278,0,defense,0,0.0
HOU,2026,DB,10,Collin Wright,00-0041313,0,defense,0,0.0
HOU,2026,DB,11,Ja'Marcus Ingram,00-0037661,0,defense,0,0.0
HOU,2026,DL,1,Will Anderson Jr.,00-0039108,0,defense,0,0.0
HOU,2026,DL,2,Tommy Togiai,00-0036883,0,defense,0,0.0
HOU,2026,DL,3,Sheldon Rankins,00-0032759,0,defense,0,0.0
HOU,2026,DL,4,Danielle Hunter,00-0031565,0,defense,0,0.0
HOU,2026,DL,5,Dominique Robinson,00-0037082,0,defense,0,0.0
HOU,2026,DL,6,Logan Hall,00-0038127,0,defense,0,0.0
HOU,2026,DL,7,Mario Edwards Jr.,00-0032265,0,defense,0,0.0
HOU,2026,DL,8,Jadeveon Clowney,00-0031364,0,defense,0,0.0
HOU,2026,DL,9,Sabastian Harsh,00-0041305,0,defense,0,0.0
HOU,2026,DL,10,Kayden McDonald,00-0041440,0,defense,0,0.0
HOU,2026,DL,11,Jaden Crumedy,00-0039402,0,defense,0,0.0
HOU,2026,DL,12,Ali Gaye,00-0038724,0,defense,0,0.0
HOU,2026,DL,13,Dylan Horton,00-0039009,0,defense,0,0.0
HOU,2026,DL,14,Solomon Byrd,00-0039427,0,defense,0,0.0
HOU,2026,LB,1,Aiden Fisher,00-0041449,0,defense,0,0.0
HOU,2026,LB,2,Azeez Al-Shaair,00-0035166,0,defense,0,0.0
HOU,2026,LB,3,Jake Hummel,00-0037633,0,defense,0,0.0
HOU,2026,LB,4,Jamal Hill,00-0039395,0,defense,0,0.0
HOU,2026,LB,5,Jake Hansen,00-0037457,0,defense,0,0.0
HOU,2026,LB,6,Wade Woodaz,00-0041465,0,defense,0,0.0
HOU,2026,LB,7,Henry To'oTo'o,00-0038599,0,defense,0,0.0
HOU,2026,LB,8,K.C. Ossai,00-0040413,0,defense,0,0.0
HOU,2026,LB,9,E.J. Speed,00-0034987,0,defense,0,0.0
HOU,2026,QB,1,C.J. Stroud,00-0039163,0,offense,14,208.5
HOU,2026,QB,2,Davis Mills,00-0036898,0,offense,6,66.6
HOU,2026,QB,3,Graham Mertz,00-0040211,0,offense,0,0.0
HOU,2026,RB,1,David Montgomery,00-0035685,0,offense,17,164.9
HOU,2026,RB,2,Woody Marks,00-0040583,0,offense,16,145.1
HOU,2026,RB,3,British Brooks,00-0039603,0,offense,2,7.8
HOU,2026,TE,1,Dalton Schultz,00-0034383,0,offense,17,177.7
HOU,2026,TE,2,Foster Moreau,00-0034981,0,offense,5,12.9
HOU,2026,TE,3,Marlin Klein,00-0041472,0,offense,0,0.0
HOU,2026,TE,4,Cade Stover,00-0039359,0,offense,5,19.9
HOU,2026,TE,5,Brevin Jordan,00-0036556,0,offense,0,0.0
HOU,2026,WR,1,Nico Collins,00-0036554,0,offense,15,224.2
HOU,2026,WR,2,Xavier Hutchinson,00-0038618,0,offense,15,98.0
HOU,2026,WR,3,Kayshon Boutte,00-0038608,0,offense,13,124.1
HOU,2026,WR,4,Jaylin Noel,00-0040138,0,offense,11,67.7
HOU,2026,WR,5,Jared Wayne,00-0038728,0,offense,1,4.0
HOU,2026,WR,6,Tank Dell,00-0038977,0,offense,0,0.0
HOU,2026,WR,7,Jayden Higgins,00-0040130,0,offense,16,129.5
IND,2026,DB,1,Sauce Gardner,00-0037190,0,defense,0,0.0
IND,2026,DB,2,A.J. Haulcy,00-0041043,0,defense,0,0.0
IND,2026,DB,3,Cam Bynum,00-0036629,0,defense,0,0.0
IND,2026,DB,4,Charvarius Ward,00-0034573,0,defense,0,0.0
IND,2026,DB,5,Justin Walley,00-0040139,0,defense,0,0.0
IND,2026,DB,6,Cameron Mitchell,00-0038585,0,defense,0,0.0
IND,2026,DB,7,Hunter Wohler,00-0040235,0,defense,0,0.0
IND,2026,DB,8,Jonathan Owens,00-0034485,0,defense,0,0.0
IND,2026,DB,9,Cam Taylor-Britt,00-0037753,0,defense,0,0.0
IND,2026,DB,10,Kapena Gushiken,00-0040928,0,defense,0,0.0
IND,2026,DL,1,Arden Key,00-0034825,0,defense,0,0.0
IND,2026,DL,2,Grover Stewart,00-0033952,0,defense,0,0.0
IND,2026,DL,3,DeForest Buckner,00-0032378,0,defense,0,0.0
IND,2026,DL,4,Laiatu Latu,00-0039340,0,defense,0,0.0
IND,2026,DL,5,Jaylahn Tuimoloau,00-0040744,0,defense,0,0.0
IND,2026,DL,6,Jerry Tillery,00-0035674,0,defense,0,0.0
IND,2026,DL,7,Adetomiwa Adebawore,00-0039031,0,defense,0,0.0
IND,2026,DL,8,Caden Curry,00-0041111,0,defense,0,0.0
IND,2026,DL,9,George Gumbs Jr.,00-0041080,0,defense,0,0.0
IND,2026,DL,10,Tim Smith,00-0040207,0,defense,0,0.0
IND,2026,DL,11,Micheal Clemons,00-0038107,0,defense,0,0.0
IND,2026,LB,1,Jaylon Carlies,00-0039377,0,defense,0,0.0
IND,2026,LB,2,Akeem Davis-Gaither,00-0036298,0,defense,0,0.0
IND,2026,LB,3,Bryce Boettcher,00-0041518,0,defense,0,0.0
IND,2026,LB,4,Tahj Chambers,00-0041227,0,defense,0,0.0
IND,2026,LB,5,Austin Ajiake,00-0039178,0,defense,0,0.0
IND,2026,LB,6,CJ Allen,00-0041039,0,defense,0,0.0
IND,2026,QB,1,Daniel Jones,00-0035710,0,offense,13,230.1
IND,2026,QB,2,Anthony Richardson Sr.,00-0039164,0,offense,1,2.3
IND,2026,QB,3,Riley Leonard,00-0040206,0,offense,3,35.3
IND,2026,RB,1,Jonathan Taylor,00-0036223,0,offense,17,360.3
IND,2026,RB,2,Seth McGowan,00-0041125,0,offense,0,0.0
IND,2026,RB,3,DJ Giddens,00-0040179,0,offense,4,9.6
IND,2026,TE,1,Tyler Warren,00-0040128,0,offense,17,188.5
IND,2026,TE,2,Mo Alie-Cox,00-0033217,0,offense,8,30.7
IND,2026,TE,3,Drew Ogletree,00-0037292,0,offense,3,12.7
IND,2026,TE,4,Will Mallory,00-0038394,0,offense,1,2.6
IND,2026,TE,5,Carson Towt,00-0040853,0,offense,0,0.0
IND,2026,WR,1,Alec Pierce,00-0037664,0,offense,14,183.3
IND,2026,WR,2,Josh Downs,00-0038997,0,offense,16,135.7
IND,2026,WR,3,Keenan Allen,00-0030279,0,offense,17,182.7
IND,2026,WR,4,Darius Slayton,00-0035535,0,offense,13,94.8
IND,2026,WR,5,Laquon Treadwell,00-0032951,0,offense,0,0.0
IND,2026,WR,6,Ashton Dulin,00-0035021,0,offense,5,19.8
IND,2026,WR,7,Deion Burks,00-0041132,0,offense,0,0.0
IND,2026,WR,8,D.J. Montgomery,00-0035045,0,offense,0,0.0
JAX,2026,DB,1,Travis Hunter,00-0040718,0,defense,7,63.8
JAX,2026,DB,2,Eric Murray,00-0033038,0,defense,0,0.0
JAX,2026,DB,3,Antonio Johnson,00-0038596,0,defense,0,0.0
JAX,2026,DB,4,Montaric Brown,00-0037313,0,defense,0,0.0
JAX,2026,DB,5,Jourdan Lewis,00-0033928,0,defense,0,0.0
JAX,2026,DB,6,Christian Braswell,00-0038616,0,defense,0,0.0
JAX,2026,DB,7,Rayuan Lane III,00-0040213,0,defense,0,0.0
JAX,2026,DB,8,Caleb Ransaw,00-0040145,0,defense,0,0.0
JAX,2026,DB,9,Jarrian Jones,00-0039353,0,defense,0,0.0
JAX,2026,DB,10,Jalen Huskey,00-0041055,0,defense,0,0.0
JAX,2026,DL,1,Travon Walker,00-0037235,0,defense,0,0.0
JAX,2026,DL,2,Arik Armstead,00-0032164,0,defense,0,0.0
JAX,2026,DL,3,DaVon Hamilton,00-0036262,0,defense,0,0.0
JAX,2026,DL,4,Josh Hines-Allen,00-0035642,0,defense,0,0.0
JAX,2026,DL,5,Danny Striggow,00-0040342,0,defense,0,0.0
JAX,2026,DL,6,Matt Dickerson,00-0034657,0,defense,0,0.0
JAX,2026,DL,7,Albert Regis,00-0041045,0,defense,0,0.0
JAX,2026,DL,8,Bryan Thomas Jr.,00-0041218,0,defense,0,0.0
JAX,2026,DL,9,Wesley Williams,00-0041059,0,defense,0,0.0
JAX,2026,DL,10,Ruke Orhorhoro,00-0039733,0,defense,0,0.0
JAX,2026,DL,11,Zach Durfee,00-0041122,0,defense,0,0.0
JAX,2026,DL,12,B.J. Green II,00-0040329,0,defense,0,0.0
JAX,2026,LB,1,Foyesade Oluokun,00-0034413,0,defense,0,0.0
JAX,2026,LB,2,Ventrell Miller,00-0038570,0,defense,0,0.0
JAX,2026,LB,3,Dennis Gardeck,00-0034473,0,defense,0,0.0
JAX,2026,LB,4,Jahlani Tavai,00-0035240,0,defense,0,0.0
JAX,2026,LB,5,Branson Combs,00-0040326,0,defense,0,0.0
JAX,2026,LB,6,Jack Kiser,00-0040723,0,defense,0,0.0
JAX,2026,LB,7,Parker Hughes,00-0041127,0,defense,0,0.0
JAX,2026,LB,8,Jared Bartlett,00-0040395,0,defense,0,0.0
JAX,2026,QB,1,Trevor Lawrence,00-0036971,0,offense,17,340.2
JAX,2026,QB,2,Quinn Ewers,00-0040234,0,offense,4,33.2
JAX,2026,RB,1,Bhayshul Tuten,00-0040719,0,offense,15,88.6
JAX,2026,RB,2,Chris Rodriguez Jr.,00-0038611,0,offense,12,92.0
JAX,2026,RB,3,LeQuint Allen Jr.,00-0040238,0,offense,14,24.8
JAX,2026,RB,4,Ameer Abdullah,00-0032104,0,offense,11,37.9
JAX,2026,TE,1,Brenton Strange,00-0038935,0,offense,12,118.0
JAX,2026,TE,2,Nate Boerkircher,00-0041503,0,offense,0,0.0
JAX,2026,TE,3,Quintin Morris,00-0036590,0,offense,5,17.5
JAX,2026,TE,4,Tanner Koziol,00-0041084,0,offense,0,0.0
JAX,2026,WR,1,Parker Washington,00-0038606,0,offense,14,172.8
JAX,2026,WR,2,Brian Thomas Jr.,00-0039893,0,offense,14,138.8
JAX,2026,WR,3,Jakobi Meyers,00-0034960,0,offense,16,175.8
JAX,2026,WR,4,Josh Cameron,00-0041100,0,offense,0,0.0
JAX,2026,WR,5,Travis Hunter,00-0040718,0,offense,7,63.8
JAX,2026,WR,6,CJ Williams,00-0041106,0,offense,0,0.0
KC,2026,DB,1,Nohl Williams,00-0040670,0,defense,0,0.0
KC,2026,DB,2,Chamarri Conner,00-0038982,0,defense,0,0.0
KC,2026,DB,3,Alohi Gilman,00-0036380,0,defense,0,0.0
KC,2026,DB,4,Mansoor Delane,00-0041543,0,defense,0,0.0
KC,2026,DB,5,L'Jarius Sneed,00-0036374,0,defense,0,0.0
KC,2026,DB,6,Chris Roland-Wallace,00-0039324,0,defense,0,0.0
KC,2026,DB,7,Jaden Hicks,00-0039825,0,defense,0,0.0
KC,2026,DB,8,Xavier Nwankpa,00-0040957,0,defense,0,0.0
KC,2026,DB,9,Kristian Fulton,00-0036416,0,defense,0,0.0
KC,2026,DB,10,Jadon Canady,00-0041497,0,defense,0,0.0
KC,2026,DL,1,George Karlaftis,00-0037192,0,defense,0,0.0
KC,2026,DL,2,Chris Jones,00-0032762,0,defense,0,0.0
KC,2026,DL,3,Khyiris Tonga,00-0036909,0,defense,0,0.0
KC,2026,DL,4,Felix Anudike-Uzomah,00-0039006,0,defense,0,0.0
KC,2026,DL,5,Ashton Gillotte,00-0040640,0,defense,0,0.0
KC,2026,DL,6,Peter Woods,00-0041545,0,defense,0,0.0
KC,2026,DL,7,Bryson Eason,00-0041358,0,defense,0,0.0
KC,2026,DL,8,R Mason Thomas,00-0041501,0,defense,0,0.0
KC,2026,DL,9,Jack Pyburn,00-0041256,0,defense,0,0.0
KC,2026,DL,10,Omarr Norman-Lott,00-0040748,0,defense,0,0.0
KC,2026,DL,11,Cooper McDonald,00-0040118,0,defense,0,0.0
KC,2026,DL,12,Ethan Downs,00-0040328,0,defense,0,0.0
KC,2026,LB,1,Drue Tranquill,00-0035262,0,defense,0,0.0
KC,2026,LB,2,Nick Bolton,00-0036621,0,defense,0,0.0
KC,2026,LB,3,Jeffrey Bassa,00-0040072,0,defense,0,0.0
KC,2026,LB,4,Jack Cochrane,00-0037208,0,defense,0,0.0
KC,2026,QB,1,Patrick Mahomes,00-0033873,0,offense,14,281.7
